Time,liquid % in condensor,condensor pressure(kpa),liquid % in reboiler,Mass Flow Rate in Feed Flow  (kg/h),Mass Flow rate in top outlet stream  (kg/h),Net Mass Flow in main tower,Mole Fraction HX at reboiler,HX Mole Fraction in Top Outler Stream,Feed Mole Fraction,Feed Mole Fraction,Feed Tray Temperature,Main Tower Pressure,Bottom Tower Pressure,Top Tower Pressure,Reflux Ratio,Duties Summary,MoleFractionTX,MoleFractionHX
18390,49.93619624,101.2270962,38.34099624,3408.026096,6252.506096,2603.126096,1055.316096,0.0538494,0.501001,0.498999,76.65209624,104.3660962,110.4340962,67.25519624,0.914632,0,0.971199,0.0288011
18420,49.96919849,101.2614985,38.43299849,3408.009498,6252.669498,2602.009498,1055.469498,0.053852,0.501001,0.498999,76.68639849,104.3994985,110.4674985,67.28859849,0.91476,0,0.9712,0.0288001
18450,50.36068744,101.6551874,38.88418744,3408.321187,6253.121187,2602.241187,1055.781187,0.0538578,0.501001,0.498999,77.07858744,104.7911874,110.8591874,67.68028744,0.914848,0,0.971202,0.0287981
18480,50.47703832,101.7712383,39.05463832,3408.417238,6253.057238,2602.597238,1055.847238,0.0538586,0.501001,0.498999,77.19393832,104.9072383,110.9752383,67.79633832,0.9148,0,0.971203,0.0287972
18510,49.9444192,101.2395192,38.5830192,3407.824519,6252.374519,2601.754519,1055.354519,0.0538583,0.501001,0.498999,76.6617192,104.3745192,110.4425192,67.2636192,0.914731,0,0.971204,0.0287962
18540,49.5340431,100.8292431,38.2284431,3407.414243,6252.074243,2601.694243,1055.054243,0.0538596,0.501001,0.498999,76.2509431,103.9642431,110.0322431,66.8533431,0.914813,0,0.971205,0.0287949
18570,50.02377174,101.3197717,38.78057174,3407.843772,6252.433772,2602.463772,1055.353772,0.0538604,0.501001,0.498999,76.74137174,104.4537717,110.5217717,67.34287174,0.914743,0,0.971206,0.028794
18600,49.53163879,100.8286388,38.35153879,3407.301639,6251.911639,2601.471639,1054.891639,0.0538589,0.501001,0.498999,76.24943879,103.9616388,110.0296388,66.85073879,0.914713,0,0.971207,0.028793
18630,50.25347377,101.5491738,39.13057377,3408.103174,6252.413174,2602.883174,1055.593174,0.0538538,0.501001,0.498999,76.97067377,104.6831738,110.7511738,67.57227377,0.914614,0,0.971207,0.0287928
18660,50.0918882,101.3855882,39.0332882,3408.021588,6252.341588,2602.271588,1055.451588,0.0538491,0.501001,0.498999,76.8086882,104.5215882,110.5895882,67.4106882,0.914575,0,0.971207,0.0287926
18690,50.32289103,101.616891,39.32999103,3408.252891,6252.652891,2602.412891,1055.692891,0.0538528,0.501001,0.498999,77.04029103,104.752891,110.820891,67.64199103,0.914683,0,0.971209,0.0287915
18720,49.82927887,101.1255789,38.89617887,3407.689579,6252.369579,2601.879579,1055.229579,0.0538595,0.501001,0.498999,76.54687887,104.2595789,110.3275789,67.14867887,0.914767,0,0.97121,0.0287901
18750,49.73237809,101.0260781,38.86507809,3407.682078,6252.052078,2601.682078,1055.042078,0.0538545,0.501001,0.498999,76.44887809,104.1620781,110.2300781,67.05117809,0.914637,0,0.97121,0.0287905
18780,50.03632827,101.3315283,39.23412827,3407.926528,6252.556528,2601.606528,1055.376528,0.0538592,0.501001,0.498999,76.75312827,104.4665283,110.5345283,67.35562827,0.914741,0,0.971211,0.0287887
18810,49.93051841,101.2256184,39.19161841,3407.810618,6252.250618,2601.950618,1055.210618,0.0538617,0.501001,0.498999,76.64771841,104.3606184,110.4286184,67.24971841,0.914771,0,0.971212,0.0287881
18840,49.90358109,101.1995811,39.23248109,3407.753581,6252.293581,2601.473581,1055.253581,0.0538599,0.501001,0.498999,76.62058109,104.3335811,110.4015811,67.22268109,0.914706,0,0.971212,0.028788
18870,50.48722474,101.7833247,39.87792474,3408.307325,6252.827325,2602.257325,1055.827325,0.0538638,0.501001,0.498999,77.20462474,104.9173247,110.9853247,67.80642474,0.914734,0,0.971212,0.0287876
18900,50.46680965,101.7629097,39.92630965,3408.28691,6252.86691,2602.41691,1055.87691,0.0538628,0.501001,0.498999,77.18390965,104.8969097,110.9649097,67.78600965,0.914755,0,0.971213,0.0287873
18930,50.35023058,101.6485306,39.87923058,3408.090531,6252.760531,2601.710531,1055.670531,0.0538659,0.501001,0.498999,77.06813058,104.7805306,110.8485306,67.66963058,0.914798,0,0.971213,0.0287865
18960,50.36711423,101.6675142,39.95901423,3408.017514,6252.707514,2601.987514,1055.857514,0.0538696,0.501001,0.498999,77.08561423,104.7975142,110.8655142,67.68661423,0.914877,0,0.971214,0.0287857
18990,49.81160519,101.1106052,39.47300519,3407.481605,6252.031605,2602.181605,1055.131605,0.0538675,0.501001,0.498999,76.52960519,104.2416052,110.3096052,67.13070519,0.914785,0,0.971215,0.0287853
19020,49.64849041,100.9473904,39.37969041,3407.33839,6251.65839,2601.84839,1055.02839,0.0538633,0.501001,0.498999,76.36689041,104.0783904,110.1463904,66.96749041,0.914739,0,0.971215,0.0287853
19050,50.49789859,101.7955986,40.29229859,3408.237599,6252.517599,2603.127599,1055.807599,0.0538603,0.501001,0.498999,77.21549859,104.9275986,110.9955986,67.81669859,0.914645,0,0.971215,0.0287854
19080,50.1399233,101.4365233,40.0047233,3407.919523,6252.169523,2602.069523,1055.439523,0.0538564,0.501001,0.498999,76.8568233,104.5695233,110.6375233,67.4586233,0.914552,0,0.971215,0.0287854
19110,49.96827473,101.2640747,39.89707473,3407.788075,6252.168075,2602.308075,1055.188075,0.0538564,0.501001,0.498999,76.68547473,104.3980747,110.4660747,67.28717473,0.914609,0,0.971214,0.0287856
19140,50.43181472,101.7279147,40.43231472,3408.251915,6252.611915,2602.331915,1055.791915,0.0538586,0.501001,0.498999,77.14951472,104.8619147,110.9299147,67.75101472,0.914728,0,0.971215,0.0287846
19170,50.19047262,101.4867726,40.26277262,3408.010773,6252.470773,2602.480773,1055.500773,0.0538616,0.501001,0.498999,76.90797262,104.6207726,110.6887726,67.50987262,0.914826,0,0.971217,0.0287835
19200,50.31510677,101.6124068,40.45200677,3408.105407,6252.605407,2602.345407,1055.705407,0.0538634,0.501001,0.498999,77.03300677,104.7454068,110.8134068,67.63450677,0.914844,0,0.971217,0.028783
19230,50.04103465,101.3405346,40.25013465,3407.741535,6252.281535,2601.171535,1055.441535,0.0538649,0.501001,0.498999,76.75973465,104.4715346,110.5395346,67.36063465,0.914886,0,0.971218,0.0287819
19260,50.07250652,101.3718065,40.35340652,3407.762807,6252.182807,2601.572807,1055.452807,0.0538669,0.501001,0.498999,76.79010652,104.5028065,110.5708065,67.39190652,0.91489,0,0.971218,0.0287818
19290,49.65911612,100.9582161,40.00481612,3407.349216,6251.799216,2601.999216,1055.009216,0.0538705,0.501001,0.498999,76.37761612,104.0892161,110.1572161,66.97831612,0.914867,0,0.971218,0.0287818
19320,50.44515027,101.7452503,40.86305027,3408.08525,6252.57525,2602.60525,1055.83525,0.0538697,0.501001,0.498999,77.16385027,104.8752503,110.9432503,67.76435027,0.914859,0,0.971219,0.0287811
19350,50.3212337,101.6213337,40.8041337,3407.941334,6252.301334,2602.721334,1055.591334,0.0538692,0.501001,0.498999,77.0401337,104.7513337,110.8193337,67.6404337,0.914863,0,0.971219,0.0287807
19380,49.65591388,100.9544139,40.21021388,3407.345414,6251.565414,2601.415414,1055.015414,0.0538617,0.501001,0.498999,76.37291388,104.0854139,110.1534139,66.97451388,0.914636,0,0.971218,0.0287815
19410,49.54157477,100.8390748,40.16807477,3407.291075,6251.651075,2601.361075,1054.891075,0.0538602,0.501001,0.498999,76.25827477,103.9710748,110.0390748,66.86017477,0.914565,0,0.971218,0.0287818
19440,49.84371338,101.1406134,40.53581338,3407.623613,6252.043613,2601.743613,1055.283613,0.0538619,0.501001,0.498999,76.56131338,104.2736134,110.3416134,67.16271338,0.914701,0,0.971219,0.0287814
19470,49.60991943,100.9070194,40.37481943,3407.390019,6251.860019,2601.480019,1054.980019,0.0538639,0.501001,0.498999,76.32771943,104.0400194,110.1080194,66.92911943,0.914776,0,0.971219,0.0287808
19500,49.59623827,100.8935383,40.43393827,3407.366538,6251.806538,2601.426538,1054.976538,0.053868,0.501001,0.498999,76.31403827,104.0265383,110.0945383,66.91563827,0.914875,0,0.97122,0.0287802
19530,50.01857327,101.3157733,40.92147327,3407.768773,6252.048773,2602.278773,1055.358773,0.0538689,0.501001,0.498999,76.73627327,104.4487733,110.5167733,67.33787327,0.914867,0,0.97122,0.0287798
19560,49.52240504,100.820405,40.49740504,3407.272405,6251.722405,2601.692405,1054.912405,0.0538669,0.501001,0.498999,76.23960504,103.952405,110.020405,66.84150504,0.914798,0,0.97122,0.0287799
19590,50.06138372,101.3594837,41.10628372,3407.781484,6252.351484,2602.041484,1055.431484,0.0538698,0.501001,0.498999,76.77878372,104.4914837,110.5594837,67.38058372,0.914834,0,0.97122,0.0287796
19620,50.35667612,101.6558761,41.46947612,3408.036876,6252.546876,2602.466876,1055.816876,0.0538711,0.501001,0.498999,77.07477612,104.7868761,110.8548761,67.67597612,0.914868,0,0.97122,0.0287796
19650,50.01660811,101.3169081,41.20170811,3407.636908,6252.096908,2601.976908,1055.416908,0.053873,0.501001,0.498999,76.73560811,104.4469081,110.5149081,67.33600811,0.914895,0,0.971221,0.0287791
19680,50.17422473,101.4755247,41.42432473,3407.744525,6252.114525,2602.144525,1055.484525,0.0538744,0.501001,0.498999,76.89292473,104.6045247,110.6725247,67.49362473,0.914904,0,0.971221,0.0287785
19710,50.2375749,101.5371749,41.5586749,3407.867175,6252.037175,2602.617175,1055.647175,0.0538646,0.501001,0.498999,76.9553749,104.6671749,110.7351749,67.5562749,0.91471,0,0.97122,0.0287798
19740,50.19876033,101.4984603,41.59156033,3407.81846,6252.16846,2601.76846,1055.56846,0.0538626,0.501001,0.498999,76.91596033,104.6284603,110.6964603,67.51756033,0.914642,0,0.97122,0.02878
19770,49.52319955,100.8207995,40.98049955,3407.2328,6251.5128,2601.9328,1054.8728,0.0538622,0.501001,0.498999,76.24079955,103.9527995,110.0207995,66.84189955,0.914649,0,0.97122,0.02878
19800,49.69228376,100.9889838,41.22118376,3407.461984,6251.741984,2602.021984,1055.051984,0.0538603,0.501001,0.498999,76.40978376,104.1219838,110.1899838,67.01108376,0.914661,0,0.97122,0.0287803
19830,50.17089101,101.468991,41.77169101,3407.890991,6252.310991,2601.300991,1055.600991,0.0538617,0.501001,0.498999,76.88889101,104.600991,110.668991,67.49009101,0.914717,0,0.97122,0.02878
19860,49.84537174,101.1448717,41.51117174,3407.515872,6252.045872,2601.135872,1055.215872,0.0538683,0.501001,0.498999,76.56387174,104.2758717,110.3438717,67.16497174,0.914935,0,0.971221,0.0287788
19890,49.56599028,100.8642903,41.30289028,3407.26629,6251.66629,2601.87629,1054.91629,0.0538694,0.501001,0.498999,76.28449028,103.9962903,110.0642903,66.88539028,0.914989,0,0.971222,0.028778
19920,49.64071048,100.9407105,41.44111048,3407.26071,6251.70071,2601.06071,1055.16071,0.0538671,0.501001,0.498999,76.35931048,104.0707105,110.1387105,66.95981048,0.914789,0,0.971222,0.0287782
19950,50.42131749,101.7201175,42.29231749,3408.101117,6252.501117,2602.591117,1055.791117,0.0538683,0.501001,0.498999,77.13981749,104.8511175,110.9191175,67.74021749,0.914779,0,0.971222,0.0287784
19980,49.72195646,101.0206565,41.66345646,3407.421656,6251.801656,2602.021656,1055.071656,0.0538666,0.501001,0.498999,76.43985646,104.1516565,110.2196565,67.04075646,0.914713,0,0.971221,0.0287787
20010,49.8800146,101.1791146,41.8853146,3407.530115,6251.920115,2601.350115,1055.290115,0.0538679,0.501001,0.498999,76.5980146,104.3101146,110.3781146,67.1992146,0.91479,0,0.971222,0.0287782
20040,50.08601579,101.3850158,42.16141579,3407.756016,6252.156016,2601.806016,1055.506016,0.0538671,0.501001,0.498999,76.80401579,104.5160158,110.5840158,67.40511579,0.914794,0,0.971222,0.0287785
20070,49.66731281,100.9663128,41.81251281,3407.347313,6251.777313,2601.387313,1055.057313,0.0538686,0.501001,0.498999,76.38531281,104.0973128,110.1653128,66.98641281,0.914792,0,0.971222,0.0287782
20100,49.52643969,100.8253397,41.73403969,3407.20634,6251.59634,2601.04634,1054.79634,0.0538645,0.501001,0.498999,76.24383969,103.9563397,110.0243397,66.84543969,0.914714,0,0.971221,0.0287785
20130,50.19102646,101.4901265,42.46812646,3407.871126,6252.231126,2602.051126,1055.581126,0.0538674,0.501001,0.498999,76.90922646,104.6211265,110.6891265,67.51022646,0.914834,0,0.971222,0.028778
20160,50.26224389,101.5613439,42.60154389,3407.922344,6252.242344,2602.132344,1055.642344,0.0538684,0.501001,0.498999,76.98034389,104.6923439,110.7603439,67.58144389,0.914829,0,0.971222,0.0287778
20190,50.21359532,101.5126953,42.62169532,3407.883695,6252.283695,2602.283695,1055.633695,0.0538683,0.501001,0.498999,76.93119532,104.6436953,110.7116953,67.53279532,0.91484,0,0.971222,0.0287781
20220,49.57692432,100.8773243,42.05402432,3407.187324,6251.677324,2601.917324,1054.957324,0.0538731,0.501001,0.498999,76.29572432,104.0073243,110.0753243,66.89642432,0.914977,0,0.971223,0.028777
20250,50.08970934,101.3898093,42.62780934,3407.699809,6252.039809,2602.389809,1055.569809,0.0538697,0.501001,0.498999,76.80830934,104.5198093,110.5878093,67.40890934,0.914886,0,0.971223,0.0287773
20280,50.42530305,101.725503,43.03150305,3408.025503,6252.505503,2602.815503,1055.865503,0.0538703,0.501001,0.498999,77.14400305,104.855503,110.923503,67.74460305,0.914909,0,0.971223,0.0287769
20310,50.42999777,101.7296978,43.10329777,3408.039698,6252.269698,2601.869698,1055.749698,0.0538666,0.501001,0.498999,77.14819777,104.8596978,110.9276978,67.74879777,0.914695,0,0.971223,0.0287772
20340,49.930746,101.229446,42.664646,3407.600446,6251.870446,2602.000446,1055.270446,0.0538642,0.501001,0.498999,76.648646,104.360446,110.428446,67.249546,0.914673,0,0.971223,0.0287774
20370,50.00616961,101.3049696,42.80726961,3407.68597,6252.03597,2601.70597,1055.30597,0.0538642,0.501001,0.498999,76.72356961,104.4359696,110.5039696,67.32506961,0.914683,0,0.971223,0.0287773
20400,50.33145598,101.629256,43.19705598,3408.091256,6252.291256,2601.811256,1055.671256,0.0538634,0.501001,0.498999,77.04825598,104.761256,110.829256,67.65035598,0.914693,0,0.971222,0.0287775
20430,50.41903613,101.7172361,43.34753613,3408.119236,6252.469236,2602.519236,1055.919236,0.0538701,0.501001,0.498999,77.13733613,104.8492361,110.9172361,67.73833613,0.914873,0,0.971223,0.0287769
20460,50.10143764,101.4006376,43.09633764,3407.791638,6252.291638,2602.131638,1055.511638,0.0538716,0.501001,0.498999,76.81963764,104.5316376,110.5996376,67.42073764,0.914881,0,0.971223,0.0287767
20490,50.22363646,101.5228365,43.27793646,3407.863836,6252.373836,2602.453836,1055.623836,0.0538727,0.501001,0.498999,76.94213646,104.6538365,110.7218365,67.54293646,0.914905,0,0.971224,0.0287763
20520,50.01903663,101.3203366,43.13933663,3407.599337,6252.119337,2601.249337,1055.439337,0.0538746,0.501001,0.498999,76.73783663,104.4493366,110.5173366,67.33843663,0.914899,0,0.971224,0.028776
20550,49.99081701,101.290817,43.17611701,3407.600817,6251.930817,2602.390817,1055.330817,0.0538741,0.501001,0.498999,76.70901701,104.420817,110.488817,67.30991701,0.914883,0,0.971224,0.028776
20580,49.66161942,100.9624194,42.90511942,3407.241419,6251.691419,2601.591419,1055.061419,0.0538716,0.501001,0.498999,76.38011942,104.0914194,110.1594194,66.98051942,0.914757,0,0.971224,0.0287763
20610,50.47631557,101.7771156,43.78441557,3408.056116,6252.406116,2602.606116,1055.826116,0.0538702,0.501001,0.498999,77.19471557,104.9061156,110.9741156,67.79521557,0.914733,0,0.971223,0.0287765
20640,50.07486028,101.3743603,43.44676028,3407.69436,6251.99436,2602.29436,1055.45436,0.0538656,0.501001,0.498999,76.79256028,104.5043603,110.5723603,67.39346028,0.914579,0,0.971222,0.0287776
20670,49.77365111,101.0722511,43.20305111,3407.453251,6251.683251,2601.453251,1055.183251,0.0538601,0.501001,0.498999,76.49045111,104.2032511,110.2712511,67.09235111,0.914539,0,0.971222,0.0287781
20700,50.0316273,101.3294273,43.5249273,3407.741427,6252.101427,2601.621427,1055.401427,0.0538622,0.501001,0.498999,76.7489273,104.4614273,110.5294273,67.3505273,0.914623,0,0.971222,0.0287781
20730,50.19805816,101.4975582,43.74925816,3407.908558,6252.418558,2601.428558,1055.648558,0.0538668,0.501001,0.498999,76.91655816,104.6285582,110.6965582,67.51765816,0.914876,0,0.971223,0.0287773
20760,50.16644929,101.4660493,43.78104929,3407.857049,6252.447049,2601.947049,1055.667049,0.0538717,0.501001,0.498999,76.88504929,104.5970493,110.6650493,67.48614929,0.915007,0,0.971223,0.0287771
20790,49.59683254,100.8974325,43.27433254,3407.207433,6251.877433,2600.947433,1054.997433,0.0538752,0.501001,0.498999,76.31523254,104.0274325,110.0954325,66.91653254,0.915032,0,0.971224,0.0287761
20820,50.04833628,101.3507363,43.78173628,3407.588736,6252.048736,2601.138736,1055.438736,0.0538759,0.501001,0.498999,76.76753628,104.4787363,110.5467363,67.36783628,0.914973,0,0.971224,0.0287761
20850,50.11083767,101.4117377,43.90563767,3407.670738,6252.180738,2601.800738,1055.500738,0.0538735,0.501001,0.498999,76.82893767,104.5407377,110.6087377,67.42983767,0.914824,0,0.971224,0.0287764
20880,50.16826544,101.4689654,44.02426544,3407.737965,6252.027965,2601.907965,1055.547965,0.0538702,0.501001,0.498999,76.88606544,104.5979654,110.6659654,67.48706544,0.914706,0,0.971223,0.0287769
20910,49.99532534,101.2961253,43.90652534,3407.575125,6251.995125,2602.455125,1055.415125,0.0538715,0.501001,0.498999,76.71402534,104.4251253,110.4931253,67.31422534,0.914737,0,0.971223,0.0287769
20940,50.07198261,101.3705826,44.04358261,3407.711583,6252.021583,2602.651583,1055.411583,0.0538672,0.501001,0.498999,76.79048261,104.5015826,110.5695826,67.39068261,0.914646,0,0.971222,0.0287776
20970,50.08858804,101.388888,44.11548804,3407.678888,6252.118888,2602.368888,1055.548888,0.0538699,0.501001,0.498999,76.80748804,104.518888,110.586888,67.40798804,0.914861,0,0.971223,0.0287767
21000,49.94141322,101.2423132,44.02791322,3407.511313,6251.851313,2601.901313,1055.311313,0.0538679,0.501001,0.498999,76.65921322,104.3713132,110.4393132,67.26041322,0.914714,0,0.971223,0.0287772
21030,49.65121689,100.9512169,43.79741689,3407.261217,6251.611217,2601.721217,1055.031217,0.0538665,0.501001,0.498999,76.36941689,104.0812169,110.1492169,66.97031689,0.914777,0,0.971223,0.0287771
21060,50.00257473,101.3002747,44.20177473,3407.712275,6251.902275,2602.382275,1055.402275,0.0538626,0.501001,0.498999,76.72027473,104.4322747,110.5002747,67.32137473,0.914687,0,0.971222,0.0287778
21090,50.23146382,101.5283638,44.48986382,3407.991364,6252.321364,2602.431364,1055.611364,0.0538629,0.501001,0.498999,76.94846382,104.6613638,110.7293638,67.55046382,0.914762,0,0.971222,0.0287776
21120,49.53165655,100.8286565,43.84885655,3407.311657,6251.651657,2601.621657,1054.911657,0.0538643,0.501001,0.498999,76.24965655,103.9616565,110.0296565,66.85075655,0.914782,0,0.971222,0.0287778
21150,49.55131671,100.8496167,43.92141671,3407.311617,6251.671617,2600.861617,1054.931617,0.0538675,0.501001,0.498999,76.26981671,103.9816167,110.0496167,66.87071671,0.914904,0,0.971223,0.0287774
21180,50.02146346,101.3210635,44.44996346,3407.712063,6252.252063,2601.692063,1055.442063,0.0538725,0.501001,0.498999,76.74006346,104.4520635,110.5200635,67.34116346,0.915024,0,0.971224,0.0287764
21210,49.8203423,101.1206423,44.3040423,3407.460642,6251.930642,2602.160642,1055.210642,0.0538755,0.501001,0.498999,76.5391423,104.2506423,110.3186423,67.1397423,0.915016,0,0.971224,0.028776
21240,49.53495951,100.8350595,44.07195951,3407.13506,6251.53506,2601.51506,1054.93506,0.0538731,0.501001,0.498999,76.25295951,103.9650595,110.0330595,66.85415951,0.914936,0,0.971224,0.028776
21270,49.74514233,101.0471423,44.33874233,3407.275142,6251.765142,2601.235142,1055.085142,0.0538738,0.501001,0.498999,76.46354233,104.1751423,110.2431423,67.06424233,0.914852,0,0.971224,0.0287758
